artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,popularity,result
Eminem,Godzilla (feat. Juice WRLD),0.808,0.745,10.0,-5.26,0.0,0.342,0.145,0.0,0.292,0.829,165.995,audio_features,7FIWs0pqAYbP91WWM0vlTQ,spotify:track:7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/tracks/7FIWs0pqAYbP91WWM0vlTQ,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ,210800.0,4.0,"['detroit hip hop', 'hip hop', 'rap']",84.0,0.0
Kito,Follow (with Jeremih),0.68,0.761,0.0,-6.142,1.0,0.0288,0.00485,0.00139,0.0644,0.361,124.981,audio_features,0id7TrBjYYzQ5v5mHWTUxC,spotify:track:0id7TrBjYYzQ5v5mHWTUxC,https://api.spotify.com/v1/tracks/0id7TrBjYYzQ5v5mHWTUxC,https://api.spotify.com/v1/audio-analysis/0id7TrBjYYzQ5v5mHWTUxC,205440.0,4.0,"['edm', 'electra', 'pop dance']",54.0,0.0
Kito,Wild Girl - Paul Woolford Remix,0.551,0.786,0.0,-8.434,1.0,0.0301,0.0341,0.4,0.182,0.533,125.009,audio_features,7ETxvXQ5oWFRfAfaIEimAG,spotify:track:7ETxvXQ5oWFRfAfaIEimAG,https://api.spotify.com/v1/tracks/7ETxvXQ5oWFRfAfaIEimAG,https://api.spotify.com/v1/audio-analysis/7ETxvXQ5oWFRfAfaIEimAG,221932.0,4.0,"['edm', 'electra', 'pop dance']",60.0,0.0
Hayden James,Right Time - Ferreck Dawn Remix,0.7,0.783,9.0,-9.788,0.0,0.0647,0.148,0.00405,0.256,0.306,124.021,audio_features,3RvaKsVMqIcJYcCMHSoX33,spotify:track:3RvaKsVMqIcJYcCMHSoX33,https://api.spotify.com/v1/tracks/3RvaKsVMqIcJYcCMHSoX33,https://api.spotify.com/v1/audio-analysis/3RvaKsVMqIcJYcCMHSoX33,189477.0,4.0,"['aussietronica', 'edm', 'gauze pop', 'house', 'indie soul', 'pop dance', 'tropical house']",25.0,0.0
BONNIE X CLYDE,Love Is Killing Me,0.684,0.873,0.0,-4.94,1.0,0.0644,0.169,1.53e-05,0.117,0.374,125.906,audio_features,0WDHsTEgyvjw4EM24O0Tyd,spotify:track:0WDHsTEgyvjw4EM24O0Tyd,https://api.spotify.com/v1/tracks/0WDHsTEgyvjw4EM24O0Tyd,https://api.spotify.com/v1/audio-analysis/0WDHsTEgyvjw4EM24O0Tyd,160000.0,4.0,"['electra', 'electronic trap', 'pop edm']",57.0,0.0
Godsmack,Running Blind - Acoustic,0.541,0.836,3.0,-6.982,0.0,0.0302,0.158,1.48e-06,0.0596,0.37,136.092,audio_features,6uBDhZL1zzemQ29ClVLg1C,spotify:track:6uBDhZL1zzemQ29ClVLg1C,https://api.spotify.com/v1/tracks/6uBDhZL1zzemQ29ClVLg1C,https://api.spotify.com/v1/audio-analysis/6uBDhZL1zzemQ29ClVLg1C,237267.0,4.0,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",45.0,0.0
Joel Corry,Head & Heart (feat. MNEK),0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,audio_features,6cx06DFPPHchuUAcTxznu9,spotify:track:6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/tracks/6cx06DFPPHchuUAcTxznu9,https://api.spotify.com/v1/audio-analysis/6cx06DFPPHchuUAcTxznu9,166028.0,4.0,"['dance pop', 'pop', 'pop dance', 'tropical house', 'uk dance']",86.0,0.0
Joel Corry,Fallen (feat. Hayley May),0.692,0.773,3.0,-6.5,0.0,0.0386,0.00396,0.39,0.0764,0.661,123.038,audio_features,7mbtS5gWz8taYcMHPsI9aq,spotify:track:7mbtS5gWz8taYcMHPsI9aq,https://api.spotify.com/v1/tracks/7mbtS5gWz8taYcMHPsI9aq,https://api.spotify.com/v1/audio-analysis/7mbtS5gWz8taYcMHPsI9aq,182750.0,4.0,"['dance pop', 'pop', 'pop dance', 'tropical house', 'uk dance']",46.0,0.0
Becky Hill,Heaven On My Mind (with Sigala),0.71,0.891,0.0,-3.116,0.0,0.0749,0.0313,0.0,0.365,0.705,125.024,audio_features,7bIq1v8svANsAys7I694Up,spotify:track:7bIq1v8svANsAys7I694Up,https://api.spotify.com/v1/tracks/7bIq1v8svANsAys7I694Up,https://api.spotify.com/v1/audio-analysis/7bIq1v8svANsAys7I694Up,192573.0,4.0,"['dance pop', 'pop', 'pop dance', 'pop house', 'tropical house', 'uk dance', 'uk pop']",68.0,0.0
HRVY,Good Vibes,0.558,0.877,10.0,-3.392,1.0,0.145,0.274,0.0,0.162,0.762,99.988,audio_features,53kWAAfx7IopXRa31MQHB8,spotify:track:53kWAAfx7IopXRa31MQHB8,https://api.spotify.com/v1/tracks/53kWAAfx7IopXRa31MQHB8,https://api.spotify.com/v1/audio-analysis/53kWAAfx7IopXRa31MQHB8,170280.0,4.0,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'social media pop', 'tropical house']",63.0,0.0
Ytram,Fire (with Elderbrook),0.584,0.865,8.0,-5.951,1.0,0.0321,0.00112,0.433,0.122,0.0743,126.003,audio_features,5HFPK8mcO6BGPZNeZPZI5L,spotify:track:5HFPK8mcO6BGPZNeZPZI5L,https://api.spotify.com/v1/tracks/5HFPK8mcO6BGPZNeZPZI5L,https://api.spotify.com/v1/audio-analysis/5HFPK8mcO6BGPZNeZPZI5L,163968.0,4.0,['dutch edm'],60.0,0.0
Hundredth,Iridescent,0.453,0.954,6.0,-2.694,1.0,0.0804,0.00014,6.88e-05,0.0997,0.603,136.958,audio_features,6DSngrHuVI6mOQQAFuQTMV,spotify:track:6DSngrHuVI6mOQQAFuQTMV,https://api.spotify.com/v1/tracks/6DSngrHuVI6mOQQAFuQTMV,https://api.spotify.com/v1/audio-analysis/6DSngrHuVI6mOQQAFuQTMV,218000.0,4.0,"['dreamo', 'grungegaze', 'melodic hardcore', 'screamocore']",53.0,0.0
Tiësto,The Business,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,6f3Slt0GbA2bPZlz0aIFXN,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000.0,4.0,"['big room', 'brostep', 'dance pop', 'dutch edm', 'edm', 'house', 'pop', 'pop dance', 'slap house', 'trance', 'tropical house']",88.0,0.0
K-OS,SUPERNOVAS,0.719,0.896,5.0,-3.856,0.0,0.102,0.0808,0.00155,0.135,0.788,115.961,audio_features,3G2YEKUndBuKU2Jnpmvn3b,spotify:track:3G2YEKUndBuKU2Jnpmvn3b,https://api.spotify.com/v1/tracks/3G2YEKUndBuKU2Jnpmvn3b,https://api.spotify.com/v1/audio-analysis/3G2YEKUndBuKU2Jnpmvn3b,185156.0,4.0,"['alternative hip hop', 'canadian hip hop', 'canadian old school hip hop']",29.0,0.0
AC/DC,Shot In The Dark,0.599,0.787,2.0,-4.708,1.0,0.0338,2.07e-05,5.27e-05,0.064,0.822,114.065,audio_features,6ZtrGCcn38kGImt2GPFbJB,spotify:track:6ZtrGCcn38kGImt2GPFbJB,https://api.spotify.com/v1/tracks/6ZtrGCcn38kGImt2GPFbJB,https://api.spotify.com/v1/audio-analysis/6ZtrGCcn38kGImt2GPFbJB,185133.0,4.0,"['australian rock', 'hard rock', 'rock']",69.0,0.0
24kGoldn,Mood (feat. iann dior),0.7,0.722,7.0,-3.558,0.0,0.0369,0.221,0.0,0.272,0.756,90.989,audio_features,3tjFYV6RSFtuktYl3ZtYcq,spotify:track:3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/tracks/3tjFYV6RSFtuktYl3ZtYcq,https://api.spotify.com/v1/audio-analysis/3tjFYV6RSFtuktYl3ZtYcq,140526.0,4.0,"['cali rap', 'pop rap']",89.0,0.0
Dua Lipa,Levitating (feat. DaBaby),0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,audio_features,463CkQjx2Zk1yXoBuierM9,spotify:track:463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/tracks/463CkQjx2Zk1yXoBuierM9,https://api.spotify.com/v1/audio-analysis/463CkQjx2Zk1yXoBuierM9,203064.0,4.0,"['dance pop', 'pop', 'uk pop']",87.0,0.0
Jason Derulo,Take You Dancing,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,spotify:track:59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306.0,4.0,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",82.0,0.0
Diplo,Turn Back Time,0.751,0.783,10.0,-7.974,0.0,0.0332,0.176,0.000933,0.114,0.398,123.998,audio_features,27bZ77uG7mEhydpaPvThR6,spotify:track:27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/tracks/27bZ77uG7mEhydpaPvThR6,https://api.spotify.com/v1/audio-analysis/27bZ77uG7mEhydpaPvThR6,147261.0,4.0,"['bmore', 'dance pop', 'edm', 'electro house', 'house', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",65.0,0.0
David Solomon,Someone Like You (feat. Gia Koka),0.668,0.844,6.0,-3.96,1.0,0.0385,0.0397,2.93e-06,0.186,0.618,125.972,audio_features,1NhCTXyj2XjiUXpjpDNoaF,spotify:track:1NhCTXyj2XjiUXpjpDNoaF,https://api.spotify.com/v1/tracks/1NhCTXyj2XjiUXpjpDNoaF,https://api.spotify.com/v1/audio-analysis/1NhCTXyj2XjiUXpjpDNoaF,194369.0,4.0,[],47.0,0.0
Shane Codd,Get Out My Head,0.693,0.913,0.0,-3.035,1.0,0.0298,0.0542,6.87e-05,0.231,0.795,123.989,audio_features,055Mme9ReKK99jRFA5UJ55,spotify:track:055Mme9ReKK99jRFA5UJ55,https://api.spotify.com/v1/tracks/055Mme9ReKK99jRFA5UJ55,https://api.spotify.com/v1/audio-analysis/055Mme9ReKK99jRFA5UJ55,204933.0,4.0,[],71.0,0.0
John Summit,Thin Line,0.767,0.818,10.0,-6.224,0.0,0.0458,0.0288,0.00243,0.0732,0.365,124.968,audio_features,10bmUjdCwAcLNMaFs6BLNO,spotify:track:10bmUjdCwAcLNMaFs6BLNO,https://api.spotify.com/v1/tracks/10bmUjdCwAcLNMaFs6BLNO,https://api.spotify.com/v1/audio-analysis/10bmUjdCwAcLNMaFs6BLNO,188180.0,4.0,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance']",54.0,0.0
Dua Lipa,Physical - Alok Remix,0.679,0.717,0.0,-6.262,1.0,0.033,0.0103,0.000151,0.169,0.196,125.97,audio_features,6ICUVcbxCSgcFSyigiFlbA,spotify:track:6ICUVcbxCSgcFSyigiFlbA,https://api.spotify.com/v1/tracks/6ICUVcbxCSgcFSyigiFlbA,https://api.spotify.com/v1/audio-analysis/6ICUVcbxCSgcFSyigiFlbA,189000.0,4.0,"['dance pop', 'pop', 'uk pop']",62.0,0.0
Bob Marley & The Wailers,Sun Is Shining,0.663,0.844,4.0,-4.88,0.0,0.255,0.00828,0.00168,0.236,0.638,124.006,audio_features,48xPlyqrp76RSwJirihTHo,spotify:track:48xPlyqrp76RSwJirihTHo,https://api.spotify.com/v1/tracks/48xPlyqrp76RSwJirihTHo,https://api.spotify.com/v1/audio-analysis/48xPlyqrp76RSwJirihTHo,185000.0,4.0,"['reggae', 'roots reggae']",71.0,0.0
The Kid LAROI,ALWAYS DO,0.762,0.426,8.0,-6.865,1.0,0.113,0.0442,0.0,0.0858,0.582,167.827,audio_features,3QCU8BT0zDS9LPVfEhRFEE,spotify:track:3QCU8BT0zDS9LPVfEhRFEE,https://api.spotify.com/v1/tracks/3QCU8BT0zDS9LPVfEhRFEE,https://api.spotify.com/v1/audio-analysis/3QCU8BT0zDS9LPVfEhRFEE,151705.0,4.0,['australian hip hop'],75.0,0.0
The Weeknd,Blinding Lights,0.514,0.73,1.0,-5.934,1.0,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']",92.0,0.0
Tebey,Shotgun Rider,0.719,0.853,7.0,-3.706,1.0,0.056,0.155,0.0,0.317,0.498,89.016,audio_features,4PXlGplAqIqjeMC8KgKvtt,spotify:track:4PXlGplAqIqjeMC8KgKvtt,https://api.spotify.com/v1/tracks/4PXlGplAqIqjeMC8KgKvtt,https://api.spotify.com/v1/audio-analysis/4PXlGplAqIqjeMC8KgKvtt,187247.0,4.0,"['canadian contemporary country', 'canadian country']",59.0,0.0
Dua Lipa,Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],0.808,0.655,11.0,-7.34,0.0,0.139,0.0373,0.0,0.208,0.56,116.029,audio_features,0pk1hxhJLBSZZ5RKBhcwOa,spotify:track:0pk1hxhJLBSZZ5RKBhcwOa,https://api.spotify.com/v1/tracks/0pk1hxhJLBSZZ5RKBhcwOa,https://api.spotify.com/v1/audio-analysis/0pk1hxhJLBSZZ5RKBhcwOa,250280.0,4.0,"['dance pop', 'pop', 'uk pop']",61.0,0.0
Kottonmouth Kings,Positive Vibes,0.577,0.906,1.0,-2.986,1.0,0.0766,0.0279,0.0,0.624,0.55,98.046,audio_features,1e0G1gNVQdUO8ucajq4bDV,spotify:track:1e0G1gNVQdUO8ucajq4bDV,https://api.spotify.com/v1/tracks/1e0G1gNVQdUO8ucajq4bDV,https://api.spotify.com/v1/audio-analysis/1e0G1gNVQdUO8ucajq4bDV,222160.0,4.0,"['rap metal', 'rap rock']",43.0,0.0
Sammy Arriaga,Something We Can Dance To,0.755,0.758,7.0,-4.473,1.0,0.0867,0.0316,0.0,0.183,0.427,99.967,audio_features,7cqKuP1rIweEEkEgyC8rqe,spotify:track:7cqKuP1rIweEEkEgyC8rqe,https://api.spotify.com/v1/tracks/7cqKuP1rIweEEkEgyC8rqe,https://api.spotify.com/v1/audio-analysis/7cqKuP1rIweEEkEgyC8rqe,169034.0,4.0,"['contemporary country', 'country pop']",40.0,0.0
John Summit,Deep End - SIDEPIECE Remix,0.773,0.652,11.0,-9.187,0.0,0.0807,0.143,0.024,0.44,0.453,126.007,audio_features,5WNa0eaGNwQ1ZXTHVlULpd,spotify:track:5WNa0eaGNwQ1ZXTHVlULpd,https://api.spotify.com/v1/tracks/5WNa0eaGNwQ1ZXTHVlULpd,https://api.spotify.com/v1/audio-analysis/5WNa0eaGNwQ1ZXTHVlULpd,196687.0,4.0,"['deep groove house', 'edm', 'electro house', 'house', 'pop dance']",59.0,0.0
K.W.S.,Please Don't Go,0.725,0.954,8.0,-7.234,1.0,0.0375,0.0437,0.0857,0.132,0.594,120.248,audio_features,41DTJjf2ZT7dTuZOKBNKbb,spotify:track:41DTJjf2ZT7dTuZOKBNKbb,https://api.spotify.com/v1/tracks/41DTJjf2ZT7dTuZOKBNKbb,https://api.spotify.com/v1/audio-analysis/41DTJjf2ZT7dTuZOKBNKbb,373600.0,4.0,[],72.0,0.0
RAYE,Natalie Don't - Punctual Remix,0.815,0.697,0.0,-9.089,1.0,0.108,0.144,0.614,0.681,0.517,124.009,audio_features,0oC2rjlgc0zAkJGcQut2GS,spotify:track:0oC2rjlgc0zAkJGcQut2GS,https://api.spotify.com/v1/tracks/0oC2rjlgc0zAkJGcQut2GS,https://api.spotify.com/v1/audio-analysis/0oC2rjlgc0zAkJGcQut2GS,256288.0,4.0,"['dance pop', 'edm', 'house', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk dance', 'uk pop']",48.0,0.0
220 KID,Don’t Need Love (with GRACEY),0.702,0.716,7.0,-5.378,0.0,0.0867,0.407,0.0,0.0749,0.607,123.893,audio_features,7uBaKZZVK0OZ6cqFGpGRXI,spotify:track:7uBaKZZVK0OZ6cqFGpGRXI,https://api.spotify.com/v1/tracks/7uBaKZZVK0OZ6cqFGpGRXI,https://api.spotify.com/v1/audio-analysis/7uBaKZZVK0OZ6cqFGpGRXI,195480.0,4.0,[],64.0,0.0
NOTD,Nobody,0.818,0.773,8.0,-5.714,0.0,0.0579,0.0166,7.64e-06,0.377,0.878,122.016,audio_features,7GiozRoMk95aFl1WbrDdjX,spotify:track:7GiozRoMk95aFl1WbrDdjX,https://api.spotify.com/v1/tracks/7GiozRoMk95aFl1WbrDdjX,https://api.spotify.com/v1/audio-analysis/7GiozRoMk95aFl1WbrDdjX,143953.0,4.0,"['alt z', 'dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'tropical house']",78.0,0.0
jxdn,BETTER OFF DEAD,0.684,0.672,10.0,-5.762,0.0,0.0341,0.151,0.0,0.116,0.381,93.965,audio_features,4ih3Y0t86lfK8m8pTgEx4I,spotify:track:4ih3Y0t86lfK8m8pTgEx4I,https://api.spotify.com/v1/tracks/4ih3Y0t86lfK8m8pTgEx4I,https://api.spotify.com/v1/audio-analysis/4ih3Y0t86lfK8m8pTgEx4I,155674.0,4.0,['pop rap'],68.0,0.0
Imanbek,Goodbye,0.741,0.931,10.0,-3.447,0.0,0.0563,0.0225,0.000102,0.191,0.517,125.011,audio_features,4crczEC1PpoD8TsDsmoWNI,spotify:track:4crczEC1PpoD8TsDsmoWNI,https://api.spotify.com/v1/tracks/4crczEC1PpoD8TsDsmoWNI,https://api.spotify.com/v1/audio-analysis/4crczEC1PpoD8TsDsmoWNI,144000.0,4.0,"['dance pop', 'edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",73.0,0.0
Loud Luxury,I'm Not Alright,0.875,0.858,4.0,-3.886,1.0,0.0496,0.081,1.27e-06,0.381,0.7,121.978,audio_features,7fcEMgPlojD0LzPHwMsoic,spotify:track:7fcEMgPlojD0LzPHwMsoic,https://api.spotify.com/v1/tracks/7fcEMgPlojD0LzPHwMsoic,https://api.spotify.com/v1/audio-analysis/7fcEMgPlojD0LzPHwMsoic,187797.0,4.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",60.0,0.0
Mitchell Tenpenny,Bucket List,0.565,0.743,2.0,-4.833,1.0,0.0329,0.0473,0.0,0.0781,0.423,85.012,audio_features,7D1iGhQakEW8oFCfWBlRek,spotify:track:7D1iGhQakEW8oFCfWBlRek,https://api.spotify.com/v1/tracks/7D1iGhQakEW8oFCfWBlRek,https://api.spotify.com/v1/audio-analysis/7D1iGhQakEW8oFCfWBlRek,205450.0,4.0,"['contemporary country', 'heartland rock']",65.0,0.0
LADIPOE,Jaiye (Aluna and Sigag Lauren Remix),0.718,0.753,11.0,-8.333,1.0,0.0472,0.00992,0.0216,0.0791,0.402,118.008,audio_features,1AebvIVZtZpHwLL16K9K0b,spotify:track:1AebvIVZtZpHwLL16K9K0b,https://api.spotify.com/v1/tracks/1AebvIVZtZpHwLL16K9K0b,https://api.spotify.com/v1/audio-analysis/1AebvIVZtZpHwLL16K9K0b,221032.0,4.0,"['afropop', 'nigerian pop']",44.0,0.0
Sam Feldt,Post Malone (feat. RANI) - GATTÜSO Remix,0.542,0.903,4.0,-2.419,0.0,0.0434,0.0335,4.83e-06,0.111,0.367,127.936,audio_features,6b1RNvAcJjQH73eZO4BLAB,spotify:track:6b1RNvAcJjQH73eZO4BLAB,https://api.spotify.com/v1/tracks/6b1RNvAcJjQH73eZO4BLAB,https://api.spotify.com/v1/audio-analysis/6b1RNvAcJjQH73eZO4BLAB,207619.0,4.0,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",64.0,0.0
The Fur.​,Stay with Me,0.719,0.863,6.0,-6.075,0.0,0.0287,0.356,0.35,0.135,0.964,140.964,audio_features,1DK3RXk38erunCpFE68PQp,spotify:track:1DK3RXk38erunCpFE68PQp,https://api.spotify.com/v1/tracks/1DK3RXk38erunCpFE68PQp,https://api.spotify.com/v1/audio-analysis/1DK3RXk38erunCpFE68PQp,208112.0,4.0,['bronx hip hop'],82.0,0.0
Mada,Stay with Me,0.73,0.743,2.0,-6.794,1.0,0.0387,0.0368,0.0075,0.0559,0.421,112.966,audio_features,0NhcJXFiKBclEjE47TGy4N,spotify:track:0NhcJXFiKBclEjE47TGy4N,https://api.spotify.com/v1/tracks/0NhcJXFiKBclEjE47TGy4N,https://api.spotify.com/v1/audio-analysis/0NhcJXFiKBclEjE47TGy4N,169917.0,4.0,['otacore'],82.0,0.0
MK,Lies,0.525,0.837,0.0,-4.012,0.0,0.0596,0.0198,4.78e-06,0.135,0.477,123.954,audio_features,7I5XQpe29kmU86T37nhJip,spotify:track:7I5XQpe29kmU86T37nhJip,https://api.spotify.com/v1/tracks/7I5XQpe29kmU86T37nhJip,https://api.spotify.com/v1/audio-analysis/7I5XQpe29kmU86T37nhJip,196189.0,4.0,"['dance pop', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",52.0,0.0
Gorgon City,You've Done Enough,0.685,0.791,0.0,-6.628,1.0,0.0337,0.016,0.153,0.703,0.539,125.052,audio_features,3zPfyVThoCzQ6IB5CSGDTz,spotify:track:3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/tracks/3zPfyVThoCzQ6IB5CSGDTz,https://api.spotify.com/v1/audio-analysis/3zPfyVThoCzQ6IB5CSGDTz,213547.0,4.0,"['deep groove house', 'future garage', 'house', 'pop dance', 'tropical house', 'uk dance']",64.0,0.0
Chris Lake,I Remember,0.728,0.94,4.0,-5.28,1.0,0.0642,0.117,0.104,0.129,0.955,126.014,audio_features,6REtetdQjnG5XZZYITN2FX,spotify:track:6REtetdQjnG5XZZYITN2FX,https://api.spotify.com/v1/tracks/6REtetdQjnG5XZZYITN2FX,https://api.spotify.com/v1/audio-analysis/6REtetdQjnG5XZZYITN2FX,190369.0,4.0,"['bass house', 'edm', 'electro house', 'house', 'melbourne bounce', 'pop dance', 'progressive house']",69.0,0.0
TELYKast,DAYLIGHT,0.725,0.662,7.0,-5.628,1.0,0.0306,0.00555,0.00755,0.361,0.408,125.026,audio_features,4Yofykr3pfx4t10HAI7Pj9,spotify:track:4Yofykr3pfx4t10HAI7Pj9,https://api.spotify.com/v1/tracks/4Yofykr3pfx4t10HAI7Pj9,https://api.spotify.com/v1/audio-analysis/4Yofykr3pfx4t10HAI7Pj9,154839.0,4.0,['pop edm'],73.0,0.0
Matroda,Forget It,0.717,0.903,7.0,-6.042,0.0,0.141,0.179,0.00532,0.192,0.344,122.986,audio_features,76XAEIVTSmXwrq41rt2n5G,spotify:track:76XAEIVTSmXwrq41rt2n5G,https://api.spotify.com/v1/tracks/76XAEIVTSmXwrq41rt2n5G,https://api.spotify.com/v1/audio-analysis/76XAEIVTSmXwrq41rt2n5G,173694.0,4.0,"['bass house', 'deep groove house', 'edm', 'electro house', 'house']",64.0,0.0
Dua Lipa,Love Is Religion (The Blessed Madonna Remix) [Mixed],0.8,0.816,0.0,-6.711,1.0,0.111,0.0471,1.4e-06,0.373,0.868,122.987,audio_features,3q4cfRBOyj4WqQYV9HrsUh,spotify:track:3q4cfRBOyj4WqQYV9HrsUh,https://api.spotify.com/v1/tracks/3q4cfRBOyj4WqQYV9HrsUh,https://api.spotify.com/v1/audio-analysis/3q4cfRBOyj4WqQYV9HrsUh,209147.0,4.0,"['dance pop', 'pop', 'uk pop']",58.0,0.0
Sigala,Wish You Well,0.669,0.895,5.0,-3.787,0.0,0.0575,0.128,0.0,0.297,0.576,124.975,audio_features,1yAPglN5AGf7UoLK062ZYq,spotify:track:1yAPglN5AGf7UoLK062ZYq,https://api.spotify.com/v1/tracks/1yAPglN5AGf7UoLK062ZYq,https://api.spotify.com/v1/audio-analysis/1yAPglN5AGf7UoLK062ZYq,205653.0,4.0,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house']",62.0,0.0
Jax Jones,This Is Real (ft. Ella Henderson),0.684,0.818,6.0,-5.072,1.0,0.0415,0.0252,0.0756,0.0956,0.589,122.015,audio_features,3wF2VOoVu4ETxBMJHT4Yao,spotify:track:3wF2VOoVu4ETxBMJHT4Yao,https://api.spotify.com/v1/tracks/3wF2VOoVu4ETxBMJHT4Yao,https://api.spotify.com/v1/audio-analysis/3wF2VOoVu4ETxBMJHT4Yao,199160.0,4.0,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",65.0,0.0
DallasK,I Know,0.6,0.873,10.0,-4.773,0.0,0.0795,0.0009,0.00102,0.156,0.295,122.045,audio_features,59jHH3RyODRyVPCgpM106o,spotify:track:59jHH3RyODRyVPCgpM106o,https://api.spotify.com/v1/tracks/59jHH3RyODRyVPCgpM106o,https://api.spotify.com/v1/audio-analysis/59jHH3RyODRyVPCgpM106o,146448.0,4.0,"['complextro', 'pop edm']",73.0,0.0
The Weeknd,Save Your Tears,0.68,0.826,0.0,-5.487,1.0,0.0309,0.0212,1.24e-05,0.543,0.644,118.051,audio_features,5QO79kh1waicV47BqGRL3g,spotify:track:5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/tracks/5QO79kh1waicV47BqGRL3g,https://api.spotify.com/v1/audio-analysis/5QO79kh1waicV47BqGRL3g,215627.0,4.0,"['canadian contemporary r&b', 'canadian pop', 'pop']",91.0,0.0
Glass Animals,Heat Waves,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,audio_features,3USxtqRwSYz57Ewm6wWRMp,spotify:track:3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/tracks/3USxtqRwSYz57Ewm6wWRMp,https://api.spotify.com/v1/audio-analysis/3USxtqRwSYz57Ewm6wWRMp,238805.0,4.0,"['gauze pop', 'indietronica', 'shiver pop']",88.0,0.0
Black Eyed Peas,GIRL LIKE ME,0.964,0.486,2.0,-8.891,1.0,0.188,0.0194,0.04,0.0694,0.318,124.058,audio_features,2vBET2pmrQqafaS6zIaYta,spotify:track:2vBET2pmrQqafaS6zIaYta,https://api.spotify.com/v1/tracks/2vBET2pmrQqafaS6zIaYta,https://api.spotify.com/v1/audio-analysis/2vBET2pmrQqafaS6zIaYta,220659.0,4.0,"['dance pop', 'pop', 'pop rap']",80.0,0.0
Miley Cyrus,Prisoner (feat. Dua Lipa),0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,audio_features,5JqZ3oqF00jkT81foAFvqg,spotify:track:5JqZ3oqF00jkT81foAFvqg,https://api.spotify.com/v1/tracks/5JqZ3oqF00jkT81foAFvqg,https://api.spotify.com/v1/audio-analysis/5JqZ3oqF00jkT81foAFvqg,169333.0,4.0,"['dance pop', 'pop', 'post-teen pop']",78.0,0.0
